# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	26306
#@/user_id	629635a7-ef29-4691-9c28-b172d0142dcc
a 	啊	c=7 d=0.0414783 t=26306
bing xie ru 	並寫入	c=1 d=2.34643e-34 t=26306
bing xing 	並行	c=3 d=7.44222e-34 t=26306
bing xing de shi hou 	並行的時候	c=1 d=3.07373e-34 t=26306
bing xue xi 	並學習	c=1 d=1.12807e-06 t=26306
bing yun xing 	並運行	c=1 d=2.26919e-52 t=26306
bing zhi xing 	並執行	c=1 d=3.63081e-23 t=26306
bing zhong 	並重	c=1 d=4.39879e-45 t=26306
bo dao 	博導	c=1 d=1.65153e-20 t=26306
bo fang 	播放	c=2 d=2.79363e-15 t=26306
bo fang ruan jian 	播放軟件	c=1 d=2.8044e-14 t=26306
bo ke 	博客	c=11 d=0.00975476 t=26306
bo ke 	播客	c=1 d=2.86438e-57 t=26306
bo ke 	薄殼	c=4 d=3.1013e-54 t=26306
bo ke pei zhi 	博客配置	c=1 d=5.13978e-53 t=26306
bo shi 	博士	c=10 d=8.72586e-10 t=26306
bo shi sheng 	博士生	c=1 d=7.87968e-21 t=26306
bo shi sheng dao shi 	博士生導師	c=1 d=3.61394e-27 t=26306
bo shi xiang guan 	博士相關	c=1 d=5.07739e-27 t=26306
bo wen 	博文	c=3 d=0.000113922 t=26306
bo xue 	剝削	c=1 d=2.09266e-11 t=26306
bu 	不	c=33 d=3.66893e-05 t=26306
bu 	補	c=1 d=6.354e-48 t=26306
bu 	部	c=1 d=9.48796e-56 t=26306
bu an quan 	不安全	c=1 d=1.65041e-12 t=26306
bu an quan de 	不安全的	c=1 d=2.67354e-40 t=26306
bu an zhuang 	不安裝	c=1 d=2.98987e-30 t=26306
bu bao cuo 	不報錯	c=4 d=2.20688e-24 t=26306
bu bao kuo 	不包括	c=1 d=9.10147e-11 t=26306
bu bao lu gei 	不暴露給	c=1 d=7.88345e-56 t=26306
bu bi 	不必	c=0 d=8.55049e-42 t=26306
bu bi a ni 	不必阿尼	c=1 d=8.59335e-41 t=26306
bu bian 	不變	c=6 d=7.12013e-05 t=26306
bu bian de 	不變的	c=1 d=7.19168e-05 t=26306
bu bian xiang 	不變向	c=1 d=1.30002e-28 t=26306
bu bu 	步步	c=1 d=1.67792e-30 t=26306
bu can jia 	不參加	c=1 d=8.9413e-08 t=26306
bu chang 	步長	c=2 d=3.96771e-51 t=26306
bu chang 	補償	c=1 d=1.89997e-51 t=26306
bu chang yong 	不常用	c=2 d=0.189191 t=26306
bu chong 	補充	c=13 d=3.76665e-06 t=26306
bu chong yi xia 	補充一下	c=1 d=1.86558e-42 t=26306
bu chu 	不出	c=1 d=9.56129e-32 t=26306
bu chu li de hua 	不處理的話	c=1 d=1.47774e-06 t=26306
bu chu xian 	不出現	c=1 d=6.29292e-52 t=26306
bu cun zai 	不存在	c=10 d=0.683889 t=26306
bu cuo 	不錯	c=1 d=1.46328e-08 t=26306
bu da 	不大	c=3 d=1.99204e-16 t=26306
bu dai 	不帶	c=1 d=1.1459e-20 t=26306
bu dai xue sheng le 	不帶學生了	c=1 d=1.09057e-20 t=26306
bu dang 	不當	c=1 d=2.20407e-40 t=26306
bu dang de hua 	不當的話	c=1 d=7.97243e-41 t=26306
bu dao 	不到	c=2 d=1.43875e-15 t=26306
bu deng yu 	不等於	c=2 d=5.33408e-19 t=26306
bu dong 	不懂	c=1 d=8.83248e-11 t=26306
bu dong shou 	不動手	c=1 d=8.21828e-16 t=26306
bu dong zhuang dong 	不懂裝懂	c=1 d=4.94529e-11 t=26306
bu dou shi 	不都是	c=1 d=1.60577e-13 t=26306
bu duan 	不斷	c=2 d=2.68864e-38 t=26306
bu duan ti gao 	不斷提高	c=0 d=2.68366e-56 t=26306
bu duan ti gao zi ji de xiu yang 	不斷提高自己的修養	c=1 d=2.69711e-55 t=26306
bu duo 	不多	c=1 d=1.12727e-27 t=26306
bu er 	布爾	c=0 d=2.06748e-46 t=26306
bu er lei xing 	布爾類型	c=1 d=2.08499e-56 t=26306
bu er zhi 	布爾值	c=2 d=1.39034e-52 t=26306
bu er zhu ru 	布爾注入	c=1 d=2.07784e-45 t=26306
bu fang 	不妨	c=0 d=1.35709e-05 t=26306
bu fang le 	不妨了	c=1 d=0.000136389 t=26306
bu fang qi 	不放棄	c=1 d=2.95532e-13 t=26306
bu fen 	部分	c=13 d=0.867245 t=26306
bu fen nei rong 	部分內容	c=0 d=0.00291588 t=26306
bu gai 	不該	c=0 d=7.71314e-57 t=26306
bu gai bian 	不改變	c=1 d=7.93942e-51 t=26306
bu gai ya 	不該亞	c=1 d=4.97855e-31 t=26306
bu gai yong 	不改用	c=1 d=1.14844e-40 t=26306
bu gai zuo 	不該做	c=1 d=3.85652e-56 t=26306
bu gao 	不搞	c=1 d=3.3865e-27 t=26306
bu gen 	不跟	c=1 d=1.94873e-55 t=26306
bu gou 	不夠	c=1 d=7.69585e-08 t=26306
bu gua 	不掛	c=0 d=7.47324e-46 t=26306
bu gua suan 	不掛算	c=1 d=5.38861e-21 t=26306
bu gua yong 	不掛用	c=1 d=7.5107e-45 t=26306
bu guan ni 	不管你	c=1 d=4.00776e-38 t=26306
bu guan xin 	不關心	c=1 d=4.4724e-05 t=26306
bu guan yong 	不管用	c=2 d=0.759572 t=26306
bu gui fan 	不規範	c=2 d=4.22453e-35 t=26306
bu guo 	不過	c=13 d=0.000329571 t=26306
bu guo shi 	不過是	c=0 d=5.91637e-33 t=26306
bu hao 	不好	c=5 d=1.90761e-11 t=26306
bu hao de 	不好的	c=1 d=4.03403e-56 t=26306
bu hou hui 	不後悔	c=0 d=5.54215e-29 t=26306
bu huan hang 	不換行	c=1 d=1.04039e-54 t=26306
bu hui 	不會	c=4 d=3.30806e-16 t=26306
bu hui bao cuo 	不會報錯	c=1 d=4.0711e-46 t=26306
bu hui bei 	不會被	c=1 d=6.65007e-25 t=26306
bu hui de 	不會的	c=1 d=5.02003e-11 t=26306
bu hui dui 	不會對	c=1 d=2.11585e-23 t=26306
bu hui wen 	不會問	c=1 d=1.24714e-10 t=26306
bu hui ying 	不回應	c=1 d=6.98865e-21 t=26306
bu huo 	捕獲	c=3 d=2.70825e-28 t=26306
bu ji 	不急	c=1 d=4.58001e-20 t=26306
bu jia 	不佳	c=1 d=0.615888 t=26306
bu jia 	不加	c=1 d=1.00796e-05 t=26306
bu jia cu 	不加粗	c=1 d=4.39804e-43 t=26306
bu jian 	不見	c=0 d=0.000121866 t=26306
bu jian 	部件	c=2 d=0.00265499 t=26306
bu jian rong 	不兼容	c=2 d=8.24797e-29 t=26306
bu jian rong de lei xing 	不兼容的類型	c=1 d=1.05102e-56 t=26306
bu jian yi 	部建議	c=6 d=2.29012e-13 t=26306
bu jian yi shi yong 	部建議使用	c=1 d=1.23297e-52 t=26306
bu jie gui 	不接軌	c=1 d=4.76368e-12 t=26306
bu jie xi 	不解析	c=1 d=7.27634e-25 t=26306
bu jin 	不僅	c=1 d=0.0132999 t=26306
bu jin 	不禁	c=2 d=2.739e-28 t=26306
bu jin jin 	不僅僅	c=1 d=4.79898e-40 t=26306
bu jin yi 	不僅以	c=1 d=6.43338e-47 t=26306
bu jiu 	不久	c=1 d=3.01314e-34 t=26306
bu jiu fa 	補救法	c=0 d=1.58871e-06 t=26306
bu jiu fa le 	補救法了	c=1 d=1.59668e-05 t=26306
bu jiu hao le 	不久好了	c=1 d=2.72005e-37 t=26306
bu kan 	不看	c=0 d=1.96698e-48 t=26306
bu kao lv 	不考慮	c=1 d=1.35778e-10 t=26306
bu ke bian 	不可變	c=3 d=9.9987e-49 t=26306
bu ke bian lei xing 	不可變類型	c=1 d=2.96438e-49 t=26306
bu ke bian yuan su 	不可變元素	c=1 d=8.8385e-19 t=26306
bu ke fou ren 	不可否認	c=0 d=2.1232e-06 t=26306
bu ke fou ren xing 	不可否認性	c=1 d=2.13384e-05 t=26306
bu ke kao 	不可靠	c=2 d=0.000103081 t=26306
bu ke neng 	不可能	c=1 d=1.77122e-49 t=26306
bu ke ni 	不可逆	c=1 d=3.45785e-37 t=26306
bu ke xue 	不科學	c=0 d=1.23066e-31 t=26306
bu ke xue ya 	不科學呀	c=1 d=1.23683e-30 t=26306
bu ke yi 	不可以	c=1 d=1.69478e-30 t=26306
bu ke yi shi yong 	不可以使用	c=1 d=2.9506e-53 t=26306
bu kui 	不愧	c=1 d=9.15021e-15 t=26306
bu li yu 	不利於	c=1 d=3.44424e-20 t=26306
bu liao 	不了	c=0 d=2.30756e-15 t=26306
bu liao jie 	不瞭解	c=1 d=5.62782e-32 t=26306
bu liao le 	不了了	c=0 d=2.84524e-38 t=26306
bu lu 	補錄	c=1 d=7.77319e-08 t=26306
bu luo 	部落	c=0 d=0.0351692 t=26306
bu man zu 	不滿足	c=1 d=4.41703e-33 t=26306
bu men 	部門	c=2 d=5.85049e-10 t=26306
bu ming bai 	不明白	c=2 d=1.98462e-33 t=26306
bu na mo ci yan 	不南無刺眼	c=1 d=5.2545e-48 t=26306
bu ne gai 	不呢改	c=1 d=4.55407e-12 t=26306
bu neng 	不能	c=9 d=0.0763379 t=26306
bu neng gou 	不能夠	c=1 d=3.71766e-07 t=26306
bu neng gou bu 	不能夠不	c=1 d=1.93803e-49 t=26306
bu neng ne 	不能呢	c=1 d=0.767206 t=26306
bu neng ne ge 	不能呢個	c=2 d=8.08053e-24 t=26306
bu neng ne ge tong bu 	不能呢個同步	c=1 d=6.6614e-45 t=26306
bu neng ne guan kan 	不能呢觀看	c=1 d=0.794534 t=26306
bu neng shi 	不能是	c=1 d=2.86243e-49 t=26306
bu neng shi bie 	不能識別	c=1 d=2.03815e-24 t=26306
bu neng shi yong 	不能使用	c=1 d=7.97514e-46 t=26306
bu neng shi yong ge lei 	不能使用各類	c=1 d=8.01512e-45 t=26306
bu neng song dao 	不能送到	c=1 d=2.87042e-23 t=26306
bu neng you 	不能有	c=0 d=1.499e-28 t=26306
bu neng you kong ge 	不能有空格	c=1 d=1.50651e-27 t=26306
bu neng zai 	不能再	c=1 d=2.05863e-24 t=26306
bu qi 	補齊	c=1 d=3.40232e-23 t=26306
bu qing 	不清	c=1 d=1.10969e-48 t=26306
bu qing chu 	不清楚	c=3 d=1.60342e-10 t=26306
bu quan 	不全	c=3 d=1.92244e-42 t=26306
bu quan 	補全	c=4 d=4.02798e-09 t=26306
bu que ding 	不確定	c=1 d=6.76437e-49 t=26306
bu ru 	不如	c=2 d=1.39913e-10 t=26306
bu shang 	不上	c=0 d=8.62761e-30 t=26306
bu sheng cheng 	不生成	c=1 d=8.18121e-51 t=26306
bu shi 	不是	c=22 d=0.722527 t=26306
bu shi 	不適	c=1 d=7.1939e-38 t=26306
bu shi bian jie 	不是邊界	c=1 d=1.59804e-15 t=26306
bu shi he 	不適合	c=1 d=8.61148e-07 t=26306
bu shi yong 	不適用	c=2 d=1.9671e-18 t=26306
bu shi you 	不是有	c=1 d=5.2077e-31 t=26306
bu shou 	不受	c=2 d=5.6554e-21 t=26306
bu shou ren 	不受人	c=1 d=6.64194e-40 t=26306
bu shou ying xiang 	不受影響	c=1 d=8.68415e-47 t=26306
bu shou zhong duan 	不受終端	c=1 d=3.25205e-21 t=26306
bu shou zhong shi 	不受重視	c=2 d=6.37049e-37 t=26306
bu shu 	部署	c=2 d=1.42934e-26 t=26306
bu shu jiao cheng 	部署教程	c=1 d=1.51535e-37 t=26306
bu shu ru mi ma 	不輸入密碼	c=1 d=3.43125e-05 t=26306
bu shu xi 	部署系	c=1 d=7.70346e-49 t=26306
bu si 	不死	c=1 d=6.01806e-56 t=26306
bu suo jin 	不縮進	c=1 d=7.96158e-25 t=26306
bu tai 	不太	c=2 d=7.12497e-13 t=26306
bu tai da 	不太大	c=1 d=2.32711e-25 t=26306
bu tai dui kou 	不太對口	c=1 d=1.30317e-27 t=26306
bu tai fu za 	不太複雜	c=1 d=1.19905e-18 t=26306
bu tai hao 	不太好	c=1 d=2.91222e-46 t=26306
bu tai hao zhao 	不太好找	c=1 d=1.24886e-42 t=26306
bu tai hao zhao le 	不太好找了	c=1 d=2.00085e-42 t=26306
bu tai qing chu 	不太清楚	c=1 d=9.90355e-34 t=26306
bu ti gong 	不提供	c=1 d=6.1484e-14 t=26306
bu ti jiao 	不提交	c=1 d=8.99836e-24 t=26306
bu tian 	補天	c=2 d=5.19337e-28 t=26306
bu tong 	不同	c=12 d=0.0378169 t=26306
bu tong de 	不同的	c=1 d=1.48282e-18 t=26306
bu tong de jiao du 	不同的角度	c=1 d=3.32001e-29 t=26306
bu tong de quan xian 	不同的權限	c=1 d=1.49025e-17 t=26306
bu tong fa xing ban shang 	不同發行版上	c=1 d=1.35543e-19 t=26306
bu tong lei xing 	不同類型	c=2 d=7.64136e-52 t=26306
bu tong xun chang 	不同尋常	c=0 d=5.07377e-49 t=26306
bu tong yu yan 	不同語言	c=1 d=4.21984e-27 t=26306
bu tong zhi chu 	不同之處	c=1 d=3.16034e-08 t=26306
bu tou ming 	不透明	c=1 d=1.65547e-48 t=26306
bu tui jian 	不推薦	c=3 d=1.00136e-16 t=26306
bu wei guo 	不爲過	c=1 d=8.57144e-11 t=26306
bu wen bu huo 	不溫不火	c=1 d=1.618e-14 t=26306
bu wen ding 	不穩定	c=2 d=0.386741 t=26306
bu xi 	不惜	c=0 d=1.38304e-22 t=26306
bu xi ai na ge 	不惜愛那個	c=1 d=1.38998e-21 t=26306
bu xi huan 	不喜歡	c=1 d=1.71245e-05 t=26306
bu xian shi 	不顯示	c=0 d=2.20258e-26 t=26306
bu xian shi zhi ding 	不顯示指定	c=1 d=2.21362e-25 t=26306
bu xian yu 	不限於	c=0 d=4.4962e-39 t=26306
bu xiang 	不想	c=1 d=1.97079e-11 t=26306
bu xiang xi 	不詳細	c=1 d=0.000171659 t=26306
bu xie 	不寫	c=3 d=8.42905e-08 t=26306
bu xing 	不行	c=2 d=2.39098e-20 t=26306
bu xing ya 	不行呀	c=1 d=1.06712e-29 t=26306
bu xiu de 	不朽的	c=0 d=1.40275e-12 t=26306
bu xiu de ma ke si 	不朽的馬克思	c=1 d=1.40978e-11 t=26306
bu xu 	不許	c=1 d=2.3387e-54 t=26306
bu xu yao 	不需要	c=3 d=3.08087e-45 t=26306
bu xu yao yong dao de 	不需要用到的	c=1 d=3.57543e-48 t=26306
bu xu yao you 	不需要有	c=1 d=3.09177e-44 t=26306
bu yao 	不要	c=6 d=4.33066e-08 t=26306
bu yao qing yi 	不要輕易	c=1 d=1.41118e-52 t=26306
bu yao qiu 	不要求	c=1 d=1.94747e-18 t=26306
bu yi ding 	不一定	c=3 d=0.0893673 t=26306
bu yi wei 	不以爲	c=1 d=1.06789e-08 t=26306
bu yi yang 	不一樣	c=2 d=2.60304e-49 t=26306
bu yi zhi 	不一致	c=2 d=1.38281e-19 t=26306
bu ying xiang 	不影響	c=3 d=1.50822e-16 t=26306
bu yong 	不用	c=9 d=0.188247 t=26306
bu yong jian rong 	不用兼容	c=1 d=1.93572e-35 t=26306
bu yong le 	不用了	c=1 d=0.843665 t=26306
bu yong mei ci dou e jie shi 	不用每次竇娥解釋	c=1 d=2.53305e-52 t=26306
bu yong xia yi bu le 	不用下一步了	c=1 d=2.58563e-29 t=26306
bu yun 	不孕	c=0 d=9.92074e-26 t=26306
bu yun xu 	不允許	c=1 d=1.26358e-17 t=26306
bu yun xu you kong ge 	不孕虛有空格	c=1 d=9.97047e-25 t=26306
bu za yang 	不咋樣	c=1 d=2.01054e-40 t=26306
bu zai 	不再	c=4 d=7.11142e-20 t=26306
bu zhao ji 	不着急	c=0 d=1.82958e-49 t=26306
bu zheng chang 	不正常	c=0 d=8.03313e-43 t=26306
bu zheng chang de 	不正常的	c=1 d=8.07339e-42 t=26306
bu zhi dao 	不知道	c=10 d=3.14322e-10 t=26306
bu zhi dao yong hu ming 	不知道用戶名	c=1 d=7.74496e-24 t=26306
bu zhi de 	不值得	c=2 d=5.88446e-19 t=26306
bu zhi jie da kai 	不直接打開	c=1 d=1.39381e-24 t=26306
bu zhi zhen 	不指針	c=1 d=1.11147e-08 t=26306
bu zhong 	不重	c=0 d=4.66523e-32 t=26306
bu zhong zhi 	不重值	c=1 d=4.68862e-31 t=26306
bu zhou 	步驟	c=4 d=0.380764 t=26306
bu zhou xie de hen xiang xi 	步驟寫的很詳細	c=1 d=6.15343e-53 t=26306
bu zi 	步子	c=0 d=1.50079e-42 t=26306
bu zi dong yu lan 	步子洞預覽	c=1 d=1.50831e-41 t=26306
bu zou 	步驟	c=0 d=2.05548e-07 t=26306
bu zu 	不足	c=2 d=1.04341e-35 t=26306
bu zuo 	不做	c=1 d=4.44163e-12 t=26306
c a t 	cat	c=3 d=3.0144e-24 t=26306
ca 	擦	c=0 d=2.45059e-46 t=26306
ca dan 	擦但	c=1 d=1.83494e-53 t=26306
cai 	才	c=2 d=1.33067e-09 t=26306
cai 	猜	c=1 d=9.08415e-18 t=26306
cai dan 	菜單	c=1 d=9.91061e-13 t=26306
cai fa xian 	才發現	c=1 d=9.00784e-07 t=26306
cai hui 	纔會	c=1 d=6.25215e-06 t=26306
cai hui dui 	纔會對	c=1 d=6.28349e-05 t=26306
cai ke yi 	纔可以	c=1 d=1.28705e-57 t=26306
cai liao 	材料	c=3 d=9.98107e-09 t=26306
cai na 	採納	c=0 d=1.93764e-46 t=26306
cai na hui su 	採納回溯	c=1 d=1.94708e-45 t=26306
cai na shu chuan di 	採納數傳遞	c=1 d=2.62917e-49 t=26306
cai neng 	才能	c=1 d=4.36406e-41 t=26306
cai neng qi dong xing wei de gai bian 	才能啓動行爲的改變	c=1 d=4.38594e-40 t=26306
cai se 	采色	c=0 d=1.52083e-51 t=26306
cai se qi 	采色器	c=1 d=1.52845e-50 t=26306
cai shi 	纔是	c=1 d=6.58145e-50 t=26306
cai yong 	採用	c=9 d=1.12906 t=26306
cai yong le 	採用了	c=2 d=1.10656e-31 t=26306
cai yun xiao yi 	彩云小译	c=1 d=2.99571e-55 t=26306
cai zhong zhi 	才終止	c=1 d=1.33734e-08 t=26306
can 	參	c=1 d=1.08643e-34 t=26306
can 	慘	c=1 d=5.08864e-53 t=26306
can jia 	參加	c=3 d=0.024109 t=26306
can jian 	參見	c=2 d=0.00543443 t=26306
can kao 	參考	c=26 d=0.948451 t=26306
can kao lian jie 	參考鏈接	c=3 d=4.12209e-16 t=26306
can kao shou ce 	參考手冊	c=1 d=4.64118e-29 t=26306
can kao shu 	參考書	c=1 d=3.0531e-43 t=26306
can kao tui jian 	參考推薦	c=2 d=4.70305e-47 t=26306
can kao wen jian 	參考文件	c=1 d=1.04365e-32 t=26306
can kao wen xian 	參考文獻	c=2 d=0.0278757 t=26306
can kao wen zhang 	參考文章	c=1 d=3.11478e-43 t=26306
can kao zi 	參考自	c=1 d=1.834e-47 t=26306
can kao zi liao 	參考資料	c=12 d=0.438586 t=26306
can sai 	參賽	c=1 d=4.86059e-43 t=26306
can shu 	參數	c=58 d=0.449329 t=26306
can shu chuan di 	參數傳遞	c=1 d=5.25539e-50 t=26306
can shu hua 	參數化	c=3 d=0.00470091 t=26306
can shu wei 	參數爲	c=1 d=5.45499e-18 t=26306
can shu yong da 	參數用大	c=1 d=5.85053e-18 t=26306
can shu zu 	參數組	c=1 d=4.02717e-36 t=26306
can yu 	參與	c=1 d=1.20195e-17 t=26306
can zhao 	參照	c=3 d=6.07357e-17 t=26306
cang ku 	倉庫	c=12 d=1.06339e-06 t=26306
cao 	草	c=0 d=8.41459e-30 t=26306
cao kao wen zhang 	草考文章	c=1 d=8.45677e-29 t=26306
cao ru 	草如	c=1 d=2.13196e-24 t=26306
cao zuo 	操作	c=19 d=0.628135 t=26306
cao zuo ma 	操作碼	c=1 d=6.70527e-34 t=26306
cao zuo wen jian 	操作文件	c=2 d=0.00809262 t=26306
cao zuo xi tong 	操作系統	c=1 d=0.000493001 t=26306
cao zuo xi tong ming 	操作系統名	c=1 d=1.14151e-57 t=26306
ce bian 	側邊	c=1 d=3.13039e-43 t=26306
ce bian lan 	側邊欄	c=2 d=2.95934e-29 t=26306
ce ce 	測測	c=1 d=3.07583e-42 t=26306
ce de 	測得	c=0 d=7.87406e-43 t=26306
ce liang 	測量	c=1 d=3.65403e-29 t=26306
ce lve 	策略	c=3 d=2.00024e-09 t=26306
ce ping 	測評	c=5 d=3.58866e-12 t=26306
ce shi 	測試	c=17 d=0.0995012 t=26306
ce shi ban ben 	測試版本	c=2 d=1.52006e-35 t=26306
ce shi bu fen 	測試部分	c=1 d=1.15899e-30 t=26306
ce shi de 	測試的	c=1 d=1.27186e-35 t=26306
ce shi guo 	測試過	c=1 d=2.18817e-36 t=26306
ce shi jie guo 	測試結果	c=1 d=1.61602e-29 t=26306
ce shi le 	測試了	c=1 d=1.17367e-31 t=26306
ce shi ne 	測試呢	c=1 d=1.29755e-35 t=26306
ce shi shi 	測試是	c=1 d=1.15463e-15 t=26306
ce shi shu ju 	測試數據	c=1 d=1.08344e-31 t=26306
ce shi wen jian 	測試文件	c=1 d=0.000122794 t=26306
ce su 	測速	c=5 d=0.923116 t=26306
ce su ruan jian 	測速軟件	c=1 d=5.17363e-42 t=26306
ceng 	層	c=7 d=0.411502 t=26306
ceng ji 	層級	c=1 d=6.08184e-33 t=26306
cha 	差	c=2 d=1.85186e-14 t=26306
cha 	查	c=3 d=2.53437e-11 t=26306
cha biao 	查表	c=1 d=6.12835e-05 t=26306
cha bie 	差別	c=0 d=1.03453e-18 t=26306
cha bie bu da 	差別不大	c=1 d=9.22144e-18 t=26306
cha bu duo 	差不多	c=4 d=3.82294e-19 t=26306
cha bu duo le 	差不多了	c=1 d=1.58596e-14 t=26306
cha dui 	插隊	c=1 d=9.37835e-40 t=26306
cha jian 	插件	c=17 d=7.58256e-10 t=26306
cha ju 	差距	c=2 d=0.546074 t=26306
cha kan 	查看	c=57 d=0.856415 t=26306
cha kan gai wen jian 	查看該文件	c=1 d=1.61125e-53 t=26306
cha kan i an 	查看i按	c=1 d=3.30176e-23 t=26306
cha kan yi bo 	查看一波	c=1 d=0.171187 t=26306
cha ru 	插入	c=5 d=3.79345e-09 t=26306
cha xun 	查詢	c=19 d=0.848225 t=26306
cha yi 	差異	c=3 d=2.41254e-08 t=26306
cha yi hua 	差異化	c=2 d=1.34439e-56 t=26306
cha yue 	查閱	c=2 d=2.26387e-06 t=26306
cha yue xue xi 	查閱學習	c=1 d=1.15086e-06 t=26306
cha zhao 	查找	c=11 d=0.223875 t=26306
cha zhao le 	查找了	c=1 d=4.04047e-16 t=26306
chai bao 	拆包	c=4 d=3.15755e-28 t=26306
chan ga jin 	產噶進	c=1 d=5.49542e-46 t=26306
chan jian 	產檢	c=0 d=7.27634e-26 t=26306
chan jian chang jing 	產檢場景	c=1 d=7.31281e-25 t=26306
chan ming 	闡明	c=1 d=1.63793e-11 t=26306
chan pin 	產品	c=1 d=1 t=26306
chan sheng 	產生	c=4 d=3.46367e-05 t=26306
chan sheng de 	產生的	c=1 d=1.88407e-11 t=26306
chan sheng le 	產生了	c=1 d=2.99071e-06 t=26306
chan wu 	產物	c=2 d=5.98172e-06 t=26306
chang 	廠	c=1 d=6.8256e-08 t=26306
chang 	長	c=1 d=2.9347e-28 t=26306
chang chang 	常常	c=4 d=3.77835e-21 t=26306
chang da 	長大	c=1 d=8.35074e-57 t=26306
chang du 	長度	c=15 d=0.440432 t=26306
chang gui 	常規	c=2 d=1.87614e-17 t=26306
chang gui yong 	常規用	c=1 d=5.08707e-20 t=26306
chang jian 	常見	c=25 d=1.384 t=26306
chang jian de 	常見的	c=1 d=1.76304e-24 t=26306
chang jian shi yong 	常見使用	c=1 d=9.53174e-25 t=26306
chang jing 	場景	c=8 d=0.00788664 t=26306
chang jing xia 	場景下	c=1 d=0.0792617 t=26306
chang liang 	常量	c=13 d=1.14934e-08 t=26306
chang liang biao da shi 	常量表達式	c=1 d=5.02671e-56 t=26306
chang liang de ding yi 	常量的定義	c=1 d=4.57115e-56 t=26306
chang liang yin yong 	常量引用	c=1 d=1.16563e-09 t=26306
chang liang zu 	常量組	c=4 d=2.34171e-55 t=26306
chang qi 	長期	c=2 d=9.13124e-20 t=26306
chang qi dian na 	長期點那	c=1 d=2.04266e-50 t=26306
chang shi 	嘗試	c=6 d=0.0618783 t=26306
chang shi jian 	長時間	c=1 d=9.05762e-13 t=26306
chang ting 	長亭	c=1 d=0.00856561 t=26306
chang ting 	長汀	c=0 d=0.000848038 t=26306
chang ting ke ji 	長汀科技	c=1 d=0.00852289 t=26306
chang yong 	常用	c=19 d=0.99005 t=26306
chang yong cao zuo 	常用操作	c=1 d=2.13675e-21 t=26306
chang yong de 	常用的	c=2 d=0.000982903 t=26306
chang yong gong ju 	常用工具	c=1 d=0.00904991 t=26306
chang yong lai 	常用來	c=3 d=0.07502 t=26306
chang yong ming lin 	常用名林	c=1 d=3.99959e-14 t=26306
chao 	超	c=0 d=2.46925e-47 t=26306
chao chu 	超出	c=6 d=7.33923e-38 t=26306
chao guo 	超過	c=5 d=3.31436e-10 t=26306
chao ji 	超級	c=0 d=7.41575e-14 t=26306
chao ji ben 	超級本	c=1 d=7.45292e-13 t=26306
chao qian 	超前	c=0 d=8.53595e-22 t=26306
chao shi 	超市	c=1 d=6.09759e-34 t=26306
chao shi 	超時	c=4 d=8.48182e-06 t=26306
chao xiang xi 	超詳細	c=2 d=4.97569e-46 t=26306
che di 	徹底	c=1 d=7.02584e-54 t=26306
chen 	陳	c=0 d=8.63377e-09 t=26306
chen kai 	陳愷	c=1 d=4.48078e-27 t=26306
chen lao shi 	陳老師	c=1 d=8.67704e-08 t=26306
cheng 	成	c=7 d=5.43721e-10 t=26306
cheng 	稱	c=3 d=4.25048e-11 t=26306
cheng bai 	成敗	c=0 d=4.74623e-58 t=26306
cheng dan 	承擔	c=0 d=2.56172e-09 t=26306
cheng dan de zhong liang 	承擔的重量	c=1 d=2.57457e-08 t=26306
cheng dian 	盛典	c=1 d=2.19502e-14 t=26306
cheng du 	成都	c=3 d=8.38003e-10 t=26306
cheng du 	程度	c=4 d=1.79158e-08 t=26306
cheng du 	誠篤	c=1 d=8.25526e-10 t=26306
cheng du shi 	成都市	c=3 d=4.95809e-12 t=26306
cheng dui 	成對	c=3 d=6.99993e-16 t=26306
cheng dui 	承兌	c=1 d=2.17355e-16 t=26306
cheng gong 	成功	c=3 d=0.0843665 t=26306
cheng guang 	成光	c=1 d=5.73761e-24 t=26306
cheng guo 	成果	c=1 d=4.39743e-12 t=26306
cheng han shu 	成函數	c=1 d=1.31197e-18 t=26306
cheng hu 	稱呼	c=2 d=6.35165e-56 t=26306
cheng ji 	乘機	c=1 d=1.88139e-53 t=26306
cheng ren yong pin 	成人用品	c=1 d=8.29664e-10 t=26306
cheng shi 	城市	c=1 d=5.76814e-57 t=26306
cheng shou neng li 	承受能力	c=1 d=2.01547e-10 t=26306
cheng wei 	稱爲	c=1 d=2.27359e-17 t=26306
cheng wei bian liang 	稱爲變量	c=1 d=2.28499e-16 t=26306
cheng xu 	程序	c=24 d=0.0958482 t=26306
cheng xu yuan 	程序員	c=2 d=1.42323e-47 t=26306
cheng xu zhong 	程序中	c=1 d=1.11128e-06 t=26306
cheng yuan 	成員	c=0 d=1.38347e-55 t=26306
cheng yuan yun suan fu 	成員運算符	c=1 d=1.3904e-54 t=26306
cheng zhang 	成長	c=1 d=2.48601e-08 t=26306
chi 	池	c=0 d=2.21136e-14 t=26306
chi cun 	尺寸	c=1 d=1.00741e-28 t=26306
chi xu 	持續	c=1 d=0.00019647 t=26306
chong 	蟲	c=1 d=0.355226 t=26306
chong 	重	c=4 d=0.0351991 t=26306
chong bu luo 	重部落	c=1 d=0.353455 t=26306
